listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
45793774,High quality of apartment with promotion now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28106,114.18463,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",367,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45803898,Special promotion for the new apartment now!/9C,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27855,114.18362,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",320,150,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45804389,Outstanding apartment is good for all you/family!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27803,114.18369,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",400,150,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45804708,Nice apartment/location with promotion now/5D5,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28194,114.18413,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",200,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45831086,Nice/Good location apartment with promotion/501,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28283,114.18452,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Essentials""]",350,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45832099,High quality/Nice apartment with promotion now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.2819,114.18471,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Essentials""]",433,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45832211,Big/Nice apartment is good for you/your family now,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28221,114.18308,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",367,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45834018,Nice apartment is good for family now/14J01,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28278,114.18282,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",280,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45834752,Good location apartment with promotion now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.2811,114.18475,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Essentials""]",300,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45872738,Good location apartment is good for all you/K212,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.2824,114.18455,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Dryer"", ""Hair dryer"", ""Long term stays allowed"", ""Fire extinguisher"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""TV"", ""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Essentials""]",260,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45872942,High quality apartment is good for your family!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28105,114.18472,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",367,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45883934,Nice/Quite apartment is good for young people now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28286,114.18412,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",310,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45885546,Time to book the nice/good location apartment now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28519,114.19054,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Long term stays allowed"", ""Fire extinguisher"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Essentials""]",430,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45960292,Nice apartment with 2 beds is good for your family,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28239,114.18232,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""First aid kit"", ""Essentials""]",300,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45960752,Nice/Quite of apartment with special promotion now,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28269,114.18485,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",280,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
45965887,Big/Nice apartment with special promotion now/5G1,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28275,114.18305,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",280,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46013554,High quality apartment is good for your family now,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27826,114.18379,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",320,180,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46126133,Nice apartment is good for your long-term staying,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28103,114.18275,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",280,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46249400,Nice apartment with big promotion under Hoi To 502,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28259,114.1832,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",270,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46361850,Good location apartment with promotion under 7B,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28266,114.18527,Entire serviced apartment,Entire place,2,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",200,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46404411,New/Nice apartment with big promotion now/9B,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27989,114.18281,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",500,85,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46406411,Quite/Best location is good for all you/NT305,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28267,114.18694,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",250,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46539142,Nice/Good location apartment with promotion/412,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28065,114.1846,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",350,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46610114,Nice/Good location apartment with promotion now!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.2802,114.18594,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",400,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46628792,/Big/Independent of apartment is good for all you!,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28008,114.1865,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Iron"", ""Air conditioning"", ""First aid kit"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",500,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46738871,High quality/Good location apartment good for you,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28198,114.18519,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",350,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46781814,Nice location apartment with promotion now/1503,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28176,114.18472,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",230,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
46864107,Nice apartment with all equipment/Promotion/2B2C,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28047,114.18527,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",335,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
47083749,High quality apartment is good for you/your family,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.3183,114.17012,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",360,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
47204419,Good location apartment with promotion now/1501,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27986,114.18495,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",287,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
47229984,Good time to book the nice apartment now/13F/D,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28173,114.18578,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",227,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
47931618,Nice/High quality apartment with big promotion/2BE,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28054,114.18502,Entire serviced apartment,Entire place,2,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Essentials""]",417,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
48000030,Nice apartment/Chinese New Year promotion/1504,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28069,114.18533,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",260,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
48201451,Nice location apartment with promotion now/807,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28222,114.1853,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",250,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
48216541,Nice Apartment with CNY promotion/5B_3,353326613,2020-07-04,HK,within a few hours,0.92,0.33,FALSE,0,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28265,114.1845,Entire serviced apartment,Entire place,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials""]",200,28,999,NA,NA,NA,NA,NA,NA,NA,FALSE
31580185,Room Available in Mong Kok (mk1e),67709885,2016-04-18,Hong Kong,within an hour,1,0.82,TRUE,230,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31827,114.17039,Shared room in apartment,Shared room,1,1,"[""Long term stays allowed"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",125,29,90,NA,NA,NA,NA,NA,NA,NA,FALSE
44246743,é«˜æª”å–®èº«æˆ¿åˆ†ç§Ÿ,98155586,2016-10-05,Hong Kong,within an hour,1,NA,TRUE,2,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.30561,114.19221,Entire serviced apartment,Entire place,1,1,"[""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Hot tub"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator""]",349,60,180,NA,NA,NA,NA,NA,NA,NA,TRUE
47592225,Minimalist Studio in Tai Hang,117532859,2017-02-21,HK,within an hour,1,0.8,FALSE,2,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.27867,114.19387,Entire condominium,Entire place,1,1,"[""Air conditioning"", ""Kitchen"", ""Long term stays allowed"", ""Hot water"", ""Essentials"", ""Shampoo""]",650,6,150,NA,NA,NA,NA,NA,NA,NA,FALSE
43233728,æ—ºè§’å€ç¶“æ¿Ÿæ¨™æº–æˆ¿-è·é›¢æ—ºè§’åœ°éµç«™æ­¥è¡Œç´„5åˆ†é˜Budget Twin Rm@Mong Kok2107,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31712,114.17018,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",328,21,50,NA,NA,NA,NA,NA,NA,NA,TRUE
43633447,æ—ºè§’å€ç¶“æ¿Ÿå¤§åºŠæˆ¿Budget Double Rm for 1@Mong Kok 2102,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31614,114.17023,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm""]",338,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
43633649,æ—ºè§’å€ç¶“æ¿Ÿå®¶åº­æˆ¿Budget Family Rm for 1-4@Mong Kok,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31801,114.16868,Private room in condominium,Private room,4,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",308,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
44625847,æ—ºè§’å€ç¶“æ¿Ÿå®¶åº­æˆ¿Budget Triple Rm@Mong Kok2603,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31597,114.17082,Private room in condominium,Private room,3,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",468,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45375092,æ—ºè§’å€ç¶“æ¿Ÿå¤§åºŠæˆ¿Budget Double Rm@Mong Kok2101,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31611,114.17019,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",338,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45489422,æ—ºè§’å€ç¶“æ¿Ÿå¤§åºŠæˆ¿Budget Double Rm for 1@Mong Kok2102,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31762,114.17058,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",398,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45677595,æ—ºè§’å€ç¶“æ¿Ÿå¤§åºŠæˆ¿Budget Double Room@Mong Kok 1702,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31707,114.16993,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",129,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45691747,æ—ºè§’å€ç¶“æ¿Ÿå®¶åº­æˆ¿Budget Family Rm@Mong Kok1703,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31578,114.16879,Private room in condominium,Private room,4,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",398,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45696206,æ—ºè§’å€ç¶“æ¿Ÿå®¶åº­æˆ¿Budget Family Rm@Mong Kok1706,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31623,114.16877,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",208,20,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45817165,æ—ºè§’å€ç¶“æ¿Ÿå®¶åº­æˆ¿Budget Family Rm@Mong Kok1703,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.3173,114.17022,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",268,10,50,NA,NA,NA,NA,NA,NA,NA,TRUE
45817241,æ—ºè§’å€ç¶“æ¿Ÿå¤§åºŠæˆ¿Budget Double Rm@Mong Kok2102,24358640,2014-12-01,Hong Kong,within an hour,1,0.94,FALSE,81,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31791,114.17072,Private room in condominium,Private room,1,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door""]",202,15,50,NA,NA,NA,NA,NA,NA,NA,TRUE
